id,denominacion,bruta,periodicidad
128,COMPENSACIÓN ANTIGUEDAD,"$12,991.20 ",MENSUAL
129,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
129,COMPENSACIÓN ANTIGUEDAD,"$1,195.60 ",MENSUAL
129,DIAS DE AJUSTE,"$3,393.07 ",ANUAL
130,DIAS DE AJUSTE,"$8,344.61 ",ANUAL
130,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
130,COMPENSACIÓN ANTIGUEDAD,"$19,170.06 ",MENSUAL
131,ZONA GEOGRAFICA,"$2,554.40 ",MENSUAL
131,COMPENSACIÓN ANTIGUEDAD,"$5,428.10 ",MENSUAL
131,DIAS DE AJUSTE,"$19,730.87 ",ANUAL
131,OTROS INGRESOS POR SALARIOS,"$26,342.36 ",MENSUAL
132,COMPENSACIÓN ANTIGUEDAD,"$2,449.70 ",MENSUAL
132,DIAS DE AJUSTE,"$9,461.80 ",ANUAL
132,OTROS INGRESOS POR SALARIOS,"$6,400.00 ",MENSUAL
133,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
133,DIAS DE AJUSTE,"$6,980.61 ",ANUAL
133,COMPENSACIÓN ANTIGUEDAD,"$9,239.04 ",MENSUAL
134,ZONA GEOGRAFICA,"$9,021.20 ",MENSUAL
134,COMPENSACIÓN ANTIGUEDAD,"$8,209.30 ",MENSUAL
134,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
134,DIAS DE AJUSTE,"$7,956.70 ",ANUAL
135,COMPENSACIÓN ANTIGUEDAD,"$5,237.70 ",MENSUAL
135,OTROS INGRESOS POR SALARIOS,"$36,108.00 ",MENSUAL
135,DIAS DE AJUSTE,"$14,010.60 ",ANUAL
136,DIAS DE AJUSTE,"$13,972.49 ",ANUAL
136,COMPENSACIÓN ANTIGUEDAD,"$5,150.16 ",MENSUAL
136,OTROS INGRESOS POR SALARIOS,"$22,697.00 ",MENSUAL
137,DIAS DE AJUSTE,"$13,973.97 ",ANUAL
137,OTROS INGRESOS POR SALARIOS,"$25,713.00 ",MENSUAL
137,COMPENSACIÓN ANTIGUEDAD,"$5,153.56 ",MENSUAL
138,DIAS DE AJUSTE,"$6,224.63 ",ANUAL
138,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
138,COMPENSACIÓN ANTIGUEDAD,"$7,883.72 ",MENSUAL
139,OTROS INGRESOS POR SALARIOS,"$35,476.00 ",MENSUAL
140,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
141,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
142,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
143,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
144,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
145,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
146,OTROS INGRESOS POR SALARIOS,"$43,331.00 ",MENSUAL
147,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
148,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
149,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
150,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
151,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
152,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
152,ZONA GEOGRAFICA,"$6,656.40 ",MENSUAL
153,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
154,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
155,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
156,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
157,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
158,ZONA GEOGRAFICA,"$8,967.60 ",MENSUAL
158,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
159,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
160,OTROS INGRESOS POR SALARIOS,"$9,510.00 ",MENSUAL
161,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
161,ZONA GEOGRAFICA,"$6,656.40 ",MENSUAL
162,OTROS INGRESOS POR SALARIOS,"$6,726.00 ",MENSUAL
163,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
164,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
165,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
166,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
167,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
168,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
169,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
170,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
171,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
172,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
173,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
174,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
175,ZONA GEOGRAFICA,"$7,985.60 ",MENSUAL
175,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
176,ZONA GEOGRAFICA,"$10,265.60 ",MENSUAL
176,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
177,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
178,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
179,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
180,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
180,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
181,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
181,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
182,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
182,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
183,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
183,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
185,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
185,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
186,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
186,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
187,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
187,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
188,ZONA GEOGRAFICA,"$6,656.40 ",MENSUAL
188,DIAS DE AJUSTE,"$4,659.48 ",ANUAL
188,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
189,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
189,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
190,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
190,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
191,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
192,DIAS DE AJUSTE,"$5,133.60 ",ANUAL
192,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
193,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
193,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
194,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
194,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
195,OTROS INGRESOS POR SALARIOS,"$63,615.00 ",MENSUAL
195,DIAS DE AJUSTE,"$6,534.00 ",ANUAL
196,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
196,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
197,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
197,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
198,OTROS INGRESOS POR SALARIOS,"$53,279.22 ",MENSUAL
198,DIAS DE AJUSTE,"$14,104.58 ",ANUAL
198,COMPENSACIÓN ANTIGUEDAD,"$5,453.60 ",MENSUAL
199,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
199,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
200,DIAS DE AJUSTE,"$5,133.60 ",ANUAL
200,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
201,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
201,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
202,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
202,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
203,DIAS DE AJUSTE,"$6,290.76 ",ANUAL
203,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
203,ZONA GEOGRAFICA,"$8,986.80 ",MENSUAL
204,DIAS DE AJUSTE,"$5,989.20 ",ANUAL
204,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
204,COMPENSACIÓN ANTIGUEDAD,"$9,169.52 ",MENSUAL
205,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
205,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
206,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
206,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
207,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
207,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
208,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
208,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
209,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
209,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
210,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
210,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
211,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
211,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
212,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
212,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
213,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
213,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
214,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
215,OTROS INGRESOS POR SALARIOS,"$27,238.00 ",MENSUAL
215,DIAS DE AJUSTE,"$5,132.80 ",ANUAL
216,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
216,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
217,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
217,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
218,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
218,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
219,DIAS DE AJUSTE,"$5,118.60 ",ANUAL
219,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
220,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
220,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
221,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
221,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
222,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
222,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
223,DIAS DE AJUSTE,"$5,118.60 ",ANUAL
223,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
224,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
224,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
225,DIAS DE AJUSTE,"$5,118.60 ",ANUAL
225,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
226,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
226,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
227,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
227,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
228,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
228,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
229,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
229,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
230,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
230,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
231,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
231,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
232,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
232,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
233,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
233,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
234,DIAS DE AJUSTE,"$5,118.60 ",ANUAL
234,OTROS INGRESOS POR SALARIOS,"$19,777.00 ",MENSUAL
235,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
235,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
236,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
236,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
237,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
237,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
238,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
238,ZONA GEOGRAFICA,"$7,445.60 ",MENSUAL
238,DIAS DE AJUSTE,"$5,211.92 ",ANUAL
239,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
239,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
240,ZONA GEOGRAFICA,"$9,307.00 ",MENSUAL
240,DIAS DE AJUSTE,"$5,584.20 ",ANUAL
240,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
241,OTROS INGRESOS POR SALARIOS,"$63,615.00 ",MENSUAL
241,DIAS DE AJUSTE,"$6,534.00 ",ANUAL
242,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
242,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
243,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
243,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
244,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
244,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
245,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
245,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
246,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
246,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
247,DIAS DE AJUSTE,"$3,143.80 ",ANUAL
248,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
248,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
249,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
249,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
250,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
250,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
251,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
251,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
252,DIAS DE AJUSTE,"$5,589.92 ",ANUAL
252,ZONA GEOGRAFICA,"$7,985.60 ",MENSUAL
252,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
253,DIAS DE AJUSTE,$321.79 ,ANUAL
253,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
254,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
254,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
255,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
255,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
256,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
256,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
257,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
257,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
258,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
258,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
259,DIAS DE AJUSTE,"$3,143.80 ",ANUAL
259,OTROS INGRESOS POR SALARIOS,"$7,054.00 ",MENSUAL
260,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
260,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
261,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
261,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
262,DIAS DE AJUSTE,"$4,067.58 ",ANUAL
262,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
263,OTROS INGRESOS POR SALARIOS,"$3,362.00 ",MENSUAL
263,DIAS DE AJUSTE,"$1,387.00 ",ANUAL
264,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
264,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
265,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
265,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
266,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
266,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
267,OTROS INGRESOS POR SALARIOS,$0.00 ,MENSUAL
267,DIAS DE AJUSTE,"$7,237.25 ",ANUAL
267,COMPENSACIÓN ANTIGUEDAD,"$1,324.64 ",MENSUAL
268,OTROS INGRESOS POR SALARIOS,"$14,773.00 ",MENSUAL
268,DIAS DE AJUSTE,"$4,493.40 ",ANUAL
269,ZONA GEOGRAFICA,"$9,021.20 ",MENSUAL
269,DIAS DE AJUSTE,"$6,314.84 ",ANUAL
269,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
270,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
270,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
271,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
271,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
272,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
272,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
273,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
273,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
274,OTROS INGRESOS POR SALARIOS,"$43,331.00 ",MENSUAL
274,DIAS DE AJUSTE,"$6,495.60 ",ANUAL
275,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
275,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
276,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
276,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
277,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
277,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
278,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
278,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
279,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
279,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
280,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
280,COMPENSACIÓN ANTIGUEDAD,"$3,593.52 ",MENSUAL
280,DIAS DE AJUSTE,"$5,852.30 ",ANUAL
281,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
281,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
282,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
282,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
283,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
283,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
284,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
284,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
285,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
285,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
286,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
286,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
287,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
287,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
288,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
288,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
289,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
289,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
290,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
290,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
291,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
291,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
292,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
292,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
293,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
293,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
294,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
294,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
295,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
295,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
296,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
296,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
297,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
297,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
298,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
298,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
299,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
299,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
300,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
300,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
301,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
301,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
302,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
302,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
303,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
303,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
304,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
304,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
305,OTROS INGRESOS POR SALARIOS,"$53,279.22 ",MENSUAL
305,DIAS DE AJUSTE,"$14,104.58 ",ANUAL
305,COMPENSACIÓN ANTIGUEDAD,"$5,453.60 ",MENSUAL
306,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
306,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
307,DIAS DE AJUSTE,"$5,133.60 ",ANUAL
307,OTROS INGRESOS POR SALARIOS,"$30,857.00 ",MENSUAL
308,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
308,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
309,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
309,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
310,DIAS DE AJUSTE,"$3,414.30 ",ANUAL
310,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
311,OTROS INGRESOS POR SALARIOS,"$43,331.00 ",MENSUAL
311,DIAS DE AJUSTE,"$6,495.60 ",ANUAL
312,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
312,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
313,DIAS DE AJUSTE,"$2,481.80 ",ANUAL
313,OTROS INGRESOS POR SALARIOS,"$6,797.00 ",MENSUAL
314,OTROS INGRESOS POR SALARIOS,"$16,299.00 ",MENSUAL
314,DIAS DE AJUSTE,"$4,090.66 ",ANUAL
315,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
315,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
316,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
316,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
317,DIAS DE AJUSTE,"$5,704.60 ",ANUAL
317,OTROS INGRESOS POR SALARIOS,"$40,642.00 ",MENSUAL
318,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
318,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
319,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
319,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
320,DIAS DE AJUSTE,"$4,510.60 ",ANUAL
320,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
321,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
321,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
322,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
322,OTROS INGRESOS POR SALARIOS,"$17,634.00 ",MENSUAL
323,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
323,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
324,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
324,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
325,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
325,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
326,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
326,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
327,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
327,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
328,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
328,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
329,DIAS DE AJUSTE,"$3,722.80 ",ANUAL
329,OTROS INGRESOS POR SALARIOS,"$10,197.00 ",MENSUAL
330,DIAS DE AJUSTE,"$4,538.09 ",ANUAL
330,OTROS INGRESOS POR SALARIOS,"$8,095.00 ",MENSUAL
331,DIAS DE AJUSTE,"$3,992.80 ",ANUAL
331,OTROS INGRESOS POR SALARIOS,"$11,412.00 ",MENSUAL
332,DIAS DE AJUSTE,"$5,124.00 ",ANUAL
332,OTROS INGRESOS POR SALARIOS,"$23,363.00 ",MENSUAL
333,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
334,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
334,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
335,OTROS INGRESOS POR SALARIOS,"$8,071.00 ",MENSUAL
335,DIAS DE AJUSTE,"$3,328.20 ",ANUAL
336,DIAS DE AJUSTE,"$4,483.80 ",ANUAL
336,OTROS INGRESOS POR SALARIOS,"$12,062.00 ",MENSUAL
337,DIAS DE AJUSTE,"$4,090.66 ",ANUAL
